count_point_id,name,local_authority_name
951304,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951305,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951306,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951308,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951310,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951312,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951314,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951315,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951317,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951318,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951319,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951320,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951322,County Durham,Durham
951324,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951325,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951326,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951328,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951330,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951332,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
951336,Vale of Glamorgan,The Vale of Glamorgan
951338,Vale of Glamorgan,The Vale of Glamorgan
951340,Vale of Glamorgan,The Vale of Glamorgan
951341,Vale of Glamorgan,The Vale of Glamorgan
951342,Vale of Glamorgan,The Vale of Glamorgan
951343,Vale of Glamorgan,The Vale of Glamorgan
951344,Vale of Glamorgan,The Vale of Glamorgan
951348,Vale of Glamorgan,The Vale of Glamorgan
951351,Vale of Glamorgan,The Vale of Glamorgan
951352,Vale of Glamorgan,The Vale of Glamorgan
951354,Vale of Glamorgan,The Vale of Glamorgan
951357,Vale of Glamorgan,The Vale of Glamorgan
951358,Vale of Glamorgan,The Vale of Glamorgan
951360,Vale of Glamorgan,The Vale of Glamorgan
951362,Vale of Glamorgan,The Vale of Glamorgan
951363,Vale of Glamorgan,The Vale of Glamorgan
951364,Vale of Glamorgan,The Vale of Glamorgan
951366,Vale of Glamorgan,The Vale of Glamorgan
951368,Vale of Glamorgan,The Vale of Glamorgan
951494,Central Bedfordshire,Bedfordshire
951495,Bedford,Bedfordshire
951496,Bedford,Bedfordshire
951497,Central Bedfordshire,Bedfordshire
951498,Central Bedfordshire,Bedfordshire
951499,Bedford,Bedfordshire
951500,Central Bedfordshire,Bedfordshire
951501,Bedford,Bedfordshire
951502,Central Bedfordshire,Bedfordshire
951503,Central Bedfordshire,Bedfordshire
951505,Central Bedfordshire,Bedfordshire
951695,Cheshire West and Chester,Cheshire
951728,Cheshire East,Cheshire
951728,Cheshire East,East Cheshire
951783,Cheshire East,Cheshire
951783,Cheshire East,East Cheshire
951785,County Durham,Durham
951786,County Durham,Durham
951787,County Durham,Durham
951789,County Durham,Durham
951799,Cheshire East,Cheshire
951799,Cheshire East,East Cheshire
951811,Cheshire East,Cheshire
951811,Cheshire East,East Cheshire
951878,"Bournemouth, Christchurch and Poole",Poole
951880,Cornwall,Cornwall excluding Isles of Scilly
952042,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
952043,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
952045,Vale of Glamorgan,The Vale of Glamorgan
952046,Vale of Glamorgan,The Vale of Glamorgan
952047,Vale of Glamorgan,The Vale of Glamorgan
952293,Central Bedfordshire,Bedfordshire
952347,Vale of Glamorgan,The Vale of Glamorgan
953747,Argyll and Bute,Argyll & Bute
954117,County Durham,Durham
954138,County Durham,Durham
954635,Cheshire West and Chester,Cheshire
954635,Cheshire West and Chester,West Cheshire
954751,Cheshire East,Cheshire
956076,Cornwall,Cornwall excluding Isles of Scilly
956114,Cornwall,Cornwall excluding Isles of Scilly
956133,Cornwall,Cornwall excluding Isles of Scilly
961485,Cornwall,Cornwall excluding Isles of Scilly
961498,"Bournemouth, Christchurch and Poole",Poole
961528,Cornwall,Cornwall excluding Isles of Scilly
961663,County Durham,Durham
962960,Cheshire East,Cheshire
962960,Cheshire East,East Cheshire
963598,"Bournemouth, Christchurch and Poole",Bournemouth
963672,County Durham,Durham
963674,County Durham,Durham
963721,Bedford,Bedfordshire
964104,Cheshire West and Chester,Cheshire
964104,Cheshire West and Chester,West Cheshire
964414,Bedford,Bedfordshire
964687,Cornwall,Cornwall excluding Isles of Scilly
964695,Cornwall,Cornwall excluding Isles of Scilly
964766,"Bournemouth, Christchurch and Poole",Poole
965116,Cornwall,Cornwall excluding Isles of Scilly
965563,Central Bedfordshire,Bedfordshire
966095,Cheshire West and Chester,Cheshire
966095,Cheshire West and Chester,West Cheshire
966101,Cheshire West and Chester,Cheshire
966106,Cheshire East,Cheshire
966127,Cornwall,Cornwall excluding Isles of Scilly
966132,Cornwall,Cornwall excluding Isles of Scilly
966138,Cornwall,Cornwall excluding Isles of Scilly
966139,Cornwall,Cornwall excluding Isles of Scilly
966149,Cornwall,Cornwall excluding Isles of Scilly
966285,"Bournemouth, Christchurch and Poole",Poole
966290,"Bournemouth, Christchurch and Poole",Bournemouth
966296,"Bournemouth, Christchurch and Poole",Dorset
966297,County Durham,Durham
966301,County Durham,Durham
966302,County Durham,Durham
966303,County Durham,Durham
966310,County Durham,Durham
966316,County Durham,Durham
966319,County Durham,Durham
967384,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
967458,Dumfries and Galloway,Dumfries & Galloway
967575,Argyll and Bute,Argyll & Bute
967589,Argyll and Bute,Argyll & Bute
967659,Cornwall,Cornwall excluding Isles of Scilly
967660,Cornwall,Cornwall excluding Isles of Scilly
967661,Cornwall,Cornwall excluding Isles of Scilly
967919,Cheshire East,Cheshire
967941,County Durham,Durham
968365,Cornwall,Cornwall excluding Isles of Scilly
968371,Cornwall,Cornwall excluding Isles of Scilly
968376,Cornwall,Cornwall excluding Isles of Scilly
969015,Cornwall,Cornwall excluding Isles of Scilly
969087,Cheshire West and Chester,Cheshire
969087,Cheshire West and Chester,West Cheshire
969118,Cornwall,Cornwall excluding Isles of Scilly
969121,Cornwall,Cornwall excluding Isles of Scilly
969196,County Durham,Durham
979012,Dumfries and Galloway,Dumfries & Galloway
979017,Central Bedfordshire,Bedfordshire
979050,Bedford,Bedfordshire
979052,County Durham,Durham
979059,Bedford,Bedfordshire
979123,Dumfries and Galloway,Dumfries & Galloway
979149,Bedford,Bedfordshire
979167,Bedford,Bedfordshire
979242,Bedford,Bedfordshire
979252,Dumfries and Galloway,Dumfries & Galloway
979266,Cornwall,Cornwall excluding Isles of Scilly
979919,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
990019,Perth and Kinross,Perth & Kinross
990047,Cheshire East,Cheshire
990047,Cheshire East,East Cheshire
990094,County Durham,Durham
990130,Central Bedfordshire,Bedfordshire
990178,Argyll and Bute,Argyll & Bute
990179,Argyll and Bute,Argyll & Bute
990181,Dumfries and Galloway,Dumfries & Galloway
990182,Dumfries and Galloway,Dumfries & Galloway
990186,Na h-Eileanan Siar,Comhairle nan Eilean Siar
990187,Na h-Eileanan Siar,Comhairle nan Eilean Siar
990250,"Bournemouth, Christchurch and Poole",Bournemouth
990251,"Bournemouth, Christchurch and Poole",Bournemouth
990252,"Bournemouth, Christchurch and Poole",Bournemouth
990288,Vale of Glamorgan,The Vale of Glamorgan
990289,Vale of Glamorgan,The Vale of Glamorgan
990297,Cornwall,Cornwall excluding Isles of Scilly
990298,Cornwall,Cornwall excluding Isles of Scilly
990299,Cornwall,Cornwall excluding Isles of Scilly
990381,Perth and Kinross,Perth & Kinross
990382,Na h-Eileanan Siar,Comhairle nan Eilean Siar
990406,Cornwall,Cornwall excluding Isles of Scilly
990408,Cheshire East,Cheshire
990408,Cheshire East,East Cheshire
990436,Vale of Glamorgan,The Vale of Glamorgan
990437,Vale of Glamorgan,The Vale of Glamorgan
990468,"Bournemouth, Christchurch and Poole",Poole
990488,"Bournemouth, Christchurch and Poole",Bournemouth
990489,"Bournemouth, Christchurch and Poole",Bournemouth
990508,Cornwall,Cornwall excluding Isles of Scilly
990524,Central Bedfordshire,Bedfordshire
990526,Cheshire East,Cheshire
990526,Cheshire East,East Cheshire
990543,Vale of Glamorgan,The Vale of Glamorgan
990544,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
990552,Perth and Kinross,Perth & Kinross
990556,Cheshire East,Cheshire
990556,Cheshire East,East Cheshire
990559,Vale of Glamorgan,The Vale of Glamorgan
990802,County Durham,Durham
991008,Cornwall,Cornwall excluding Isles of Scilly
991129,Cheshire East,Cheshire
991129,Cheshire East,East Cheshire
991233,Dumfries and Galloway,Dumfries & Galloway
991436,Cornwall,Cornwall excluding Isles of Scilly
996010,Na h-Eileanan Siar,Comhairle nan Eilean Siar
996022,Cornwall,Cornwall excluding Isles of Scilly
996023,Cornwall,Cornwall excluding Isles of Scilly
996025,Cornwall,Cornwall excluding Isles of Scilly
996032,Cornwall,Cornwall excluding Isles of Scilly
996060,Cornwall,Cornwall excluding Isles of Scilly
996188,Perth and Kinross,Perth & Kinross
996216,Perth and Kinross,Perth & Kinross
996270,Rhondda Cynon Taf,"Rhondda, Cynon, Taff"
996277,Dumfries and Galloway,Dumfries & Galloway
996398,Dumfries and Galloway,Dumfries & Galloway
996581,Cheshire East,Cheshire
996581,Cheshire East,East Cheshire
996686,Cheshire East,Cheshire
996686,Cheshire East,East Cheshire
996722,Cheshire East,Cheshire
996722,Cheshire East,East Cheshire
996816,County Durham,Durham
996822,County Durham,Durham
996824,"Bournemouth, Christchurch and Poole",Bournemouth
996970,County Durham,Durham
996988,County Durham,Durham
997357,Central Bedfordshire,Bedfordshire
997385,Central Bedfordshire,Bedfordshire
