year,local_authority_name,sum_cycles,change_cycles,mean_cycles,n_cycles,cycling_2011,multiplier
2014,Salford,24802,1.124750798580449,111.81427203065134,29,NA,1.2748405657134512
2014,Sandwell,11112,0.9724560162339227,26.995555555555555,30,NA,1.0377542296741413
2014,Scottish Borders,1904,1.5477964164954041,11.334391534391534,15,NA,2.0415194344225807
2014,Sefton,15153,0.9985299320430009,53.34761904761905,14,NA,1.014791500725043
2014,Sheffield,24438,1.005274125228692,42.10720899470899,42,NA,0.9214245696783161
2014,Shetland Islands,57,0.3333333333333333,2.414814814814815,3,NA,0.3813559322033898
2014,Shropshire,6272,1.1494499178724231,10.483937198067633,23,NA,1.0671462987195315
2014,Slough,8375,1.0228898626107843,57.33645833333333,8,NA,0.976792471078527
2014,Solihull,11744,0.7747476012670507,35.08028188286809,29,NA,0.6192413938616514
2014,Somerset,22111,0.9417281678236108,35.35078616352201,53,NA,0.822978909081463
2014,South Ayrshire,2061,1.1431944304974448,16.63075396825397,14,NA,1.5046509005764712
2014,South Gloucestershire,33896,1.1497969351787556,69.29443076081007,29,NA,1.1758876398663594
2014,South Lanarkshire,2509,1.402021793759489,11.673913951545531,19,NA,3.3959926317390803
2014,South Tyneside,7394,0.8878797747308886,49.74212962962963,18,NA,0.7349620500860972
2014,Southampton,30070,0.9679694681253814,112.89190476190477,25,NA,0.9174306633598108
2014,Southend-on-Sea,9608,1.1414757342555988,55.5375,12,NA,1.249091705201329
2014,Southwark,329974,1.020930236725195,1991.775,4,NA,1.1238040823865647
2014,St. Helens,9037,1.0777084580194474,42.67136752136752,13,NA,1.016829226187433
2014,Staffordshire,24177,0.9367622818689301,21.051821326821326,78,NA,0.7816913299884377
2014,Stirling,3518,1.2163940680433085,23.63086419753086,9,NA,2.080191411876181
2014,Stockport,20942,0.98328075519399,64.27391304347826,23,NA,1.0585974758952978
2014,Stockton-on-Tees,8609,0.9365191786130569,23.06442857142857,25,NA,0.7894727906409013
2014,Stoke-on-Trent,8519,0.8999822115492511,8.486848072562358,21,NA,0.6786107895401194
2014,Suffolk,35429,0.9909733061367786,30.540955117679257,87,NA,0.9375443043030883
2014,Sunderland,8487,0.9651723914833856,13.6409410430839,35,NA,1.1153780798641102
2014,Surrey,110258,1.080321386185803,47.81918324291742,158,NA,1.0229864634575643
2014,Sutton,12349,1.032961872138483,44.27350427350427,13,NA,1.0081346810513545
2014,Swansea,7313,1.0410869323146765,19.76372549019608,34,NA,0.9076451118498304
2014,Swindon,21437,1.1182708515682847,64.59262452107279,29,NA,0.9466261429037546
2014,Tameside,6926,0.8593298134615348,50.381045751633984,17,NA,1.00255889544436
2014,Telford and Wrekin,6520,0.9318624413014907,23.430324074074075,24,NA,0.7449332474192708
2014,The Vale of Glamorgan,4263,1.0173978365967975,24.62314118629908,19,NA,1.259936426171184
2014,Thurrock,7181,0.7905420675088966,21.507555555555555,25,NA,0.6424928587831439
2014,Torbay,4117,1.2182425557687324,13.766666666666666,10,NA,1.0549563080419424
2014,Torfaen,1928,1.1094504912854706,8.740277777777777,20,NA,0.9554454229729815
2014,Tower Hamlets,176450,0.9499289960326163,541.0514957264958,26,NA,1.2798204799104234
2014,Trafford,38501,1.0555785092922598,117.18066666666667,25,NA,0.9943618406246933
2014,Wakefield,13057,1.2704602756595258,31.405555555555555,25,NA,1.3838294779881344
2014,Walsall,4917,0.9819889750849624,23.442251461988306,19,NA,0.9987627633709395
2014,Waltham Forest,15246,0.49922275909531477,42.67369047619047,10,NA,0.7778102098817591
2014,Wandsworth,194568,1.16883672776153,282.4324603174603,15,NA,1.3102150579422978
2014,Warrington,16092,1.2074410866366083,64.33392857142857,18,NA,1.2163435561324891
2014,Warwickshire,35015,0.946087904651384,36.292861757105946,86,NA,0.8965391375950175
2014,West Berkshire,5582,1.2705613805671065,21.436764705882354,17,NA,1.4683287671736565
2014,West Cheshire,19824,0.917148247524207,35.99824628776241,31,NA,0.842654232127871
2014,West Dunbartonshire,1945,1.224618499584162,37.36666666666667,6,NA,1.9275799505049838
2014,West Lothian,2186,1.027096353267963,22.126278659611994,9,NA,1.1531443289517067
2014,West Sussex,51262,1.0363381327725247,40.23997732426304,105,NA,0.9140072376389416
2014,Westminster,561806,1.1447056979278019,2067.5598003848004,33,NA,1.3004879360302393
2014,Wigan,12585,1.2888241405218706,49.22944444444445,20,NA,1.0861513112018935
2014,Wiltshire,15187,1.201744768394479,28.001666666666665,50,NA,1.1175039445492558
2014,Windsor and Maidenhead,17784,1.1979011787960436,54.01547619047619,27,NA,0.9740687537484698
2014,Wirral,11568,1.2986677932541226,35.84021164021164,21,NA,1.2222583528872675
2014,Wokingham,10625,0.9116459470776249,61.10505430242272,19,NA,0.8723004768513585
2014,Wolverhampton,11005,0.8416144277915553,32.100138888888885,20,NA,0.7807579841420024
2014,Worcestershire,23079,1.1226803970698536,32.903793381759485,59,NA,0.9868149996161626
2014,Wrexham,3361,0.8320896998562805,17.311071428571427,20,NA,0.6929086889008512
2014,York,49373,1.0694718529840677,129.52718253968254,20,NA,1.1756058119673436
2014,NA,12086,0.91230734064071,25.900996677740864,43,NA,1.2432491298493389
2015,Aberdeen City,8004,0.8673825531217747,40.7968253968254,14,NA,0.7533717235100621
2015,Aberdeenshire,2523,1.0344770060632968,7.453125,24,NA,0.987215782599461
2015,Angus,884,0.9066611751932101,6.090740740740741,12,NA,1.4435391275882363
2015,Argyll & Bute,748,0.7039197711072711,12.99236111111111,8,NA,1.8590222776427732
2015,Barking and Dagenham,8469,0.9406342393882529,71.88434343434344,11,NA,1.9184413281977788
2015,Barnet,20532,1.054885196861439,61.49668964076859,38,NA,1.2391674295814958
2015,Barnsley,5513,1.0079673675423577,19.286231884057973,23,NA,0.9422848084993602
2015,Bath and North East Somerset,16761,1.086211103683756,34.577777777777776,18,NA,1.0738421151023871
2015,Bedford,10706,0.9931946963585411,58.49156746031746,16,NA,0.8380458835360315
2015,Bexley,8155,1.3260907993792534,36.36993284493285,13,NA,1.540879410302565
2015,Birmingham,51025,0.9654594325723379,41.03429600235156,108,NA,1.024152678191268
2015,Blackburn with Darwen,1977,0.8665642416101486,9.814814814814815,9,NA,0.8311011837686375
2015,Blackpool,8826,0.9066514040537139,69.94074074074074,12,NA,0.81773898626765
2015,Blaenau Gwent,516,1.366961741961742,8.64,5,NA,3.0629251054451494
2015,Bolton,15291,0.8827169888474553,36.07933333333333,25,NA,0.7386829942563976
2015,Bournemouth,20514,0.8269712726172456,173.77296296296296,15,NA,0.7034616851873811
2015,Bracknell Forest,6475,1.1691029850661694,36.5984693877551,14,NA,1.1127006056756152
2015,Bradford,16863,1.1133053121858856,31.94501984126984,40,NA,1.2028140673248437
2015,Brent,25554,1.0071119177184897,176.61589026915115,23,NA,1.14816260438442
2015,Bridgend,4464,1.0085868304783963,22.37037037037037,21,NA,0.7840893133028021
2015,Brighton and Hove,51797,0.9437940693346526,139.03747354497355,30,NA,0.985971602117069
2015,"Bristol, City of",115922,0.9243401944621946,166.28513794406652,42,NA,0.9960225838906198
2015,Bromley,16056,1.068566514671525,42.099583333333335,20,NA,1.352836169530137
2015,Buckinghamshire,20172,1.011534750753046,31.794618055555556,64,NA,0.9903941067745355
2015,Bury,9795,0.8901577592322522,50.76875,12,NA,0.9174832458300839
2015,Caerphilly,4053,1.0526686359107507,15.35600358422939,31,NA,1.46786154171305
2015,Calderdale,5107,1.2024524463743478,22.934343434343432,11,NA,1.3505999035576446
2015,Cambridgeshire,84122,0.8662448522826991,81.04710123886953,82,NA,0.6760927751411305
2015,Camden,243640,0.9479482220663845,1308.587676366843,18,NA,1.0628941821203162
2015,Cardiff,44599,1.047502753763669,58.000211213517666,62,NA,1.2596636766170526
2015,Carmarthenshire,1950,1.1297293910948807,6.8881578947368425,19,NA,1.1379834358218532
2015,Central Bedfordshire,8092,1.0664836386057672,26.119444444444444,24,NA,1.0897624743734724
2015,Ceredigion,461,2.115424464651832,6.538888888888889,6,NA,2.4053180995621397
2015,City of Edinburgh,25729,0.7491996657524169,88.08665910808769,21,NA,0.850665511377802
2015,City of London,288605,1.241776104718313,6679.142857142857,1,NA,1.8739773989932338
2015,Clackmannanshire,1064,1.1001153764974803,28.271296296296295,3,NA,0.7612680718482153
2015,Comhairle nan Eilean Siar,295,2.0785714285714287,9,4,NA,NA
2015,Conwy,1968,1.1890480627879174,18.118518518518517,9,NA,2.12168214216611
2015,Cornwall excluding Isles of Scilly,9445,1.2180351947271257,20.699354005167958,43,NA,1.0219560390503206
2015,Coventry,27438,1.007777715697698,54.84437003968254,32,NA,0.9921335065138621
2015,Croydon,20504,1.0909390169055941,65.96388888888889,23,NA,1.2507113385638244
2015,Cumbria,19538,1.0640198607514326,48.54410774410774,33,NA,1.1061314178595836
2015,Darlington,6627,1.2430690007211855,57.72,10,NA,1.515367398540835
2015,Denbighshire,1983,1.1151452468782044,29.197474747474747,11,NA,1.626574817232858
2015,Derby,24609,0.9243315775915839,36.54890350877193,38,NA,0.8982642473223973
2015,Derbyshire,32013,0.9787131951726178,38.068772175536886,85,NA,0.9178466182865744
2015,Devon,20590,0.9149173945865914,33.210119047619045,54,NA,0.7958689376390902
2015,Doncaster,13809,0.9424536000935918,37.76761904761905,35,NA,0.7826632407702121
2015,Dorset,17830,0.9915522562482738,48.280711173358235,51,NA,0.8829419155554494
2015,Dudley,9767,0.9879240277762548,20.527407407407406,30,NA,0.9419308088844849
2015,Dumfries & Galloway,2181,1.4971606714371608,13.434013605442177,14,NA,2.106660842945313
2015,Dundee City,4828,0.8968968378039193,39.06650793650793,10,NA,1.0816300284953062
2015,Durham,10753,1.0109316012754808,15.533386243386243,45,NA,0.8828625679179805
2015,Ealing,35414,1.2636960282229521,120.22902494331066,28,NA,1.9168921880283376
2015,East Ayrshire,665,1.3795395413975171,7.429910714285715,8,NA,1.9663300414720186
2015,East Cheshire,15960,1.0249746145149863,43.35873015873016,21,NA,0.9879975422535372
2015,East Dunbartonshire,1369,1.2103716383051062,17.486574074074074,6,NA,2.2811364181407914
2015,East Lothian,1447,0.5571254504171358,13.58611111111111,8,NA,1.648893075808602
2015,East Renfrewshire,1348,1.2786172603055774,21.683333333333334,4,NA,2.170025131449741
2015,East Riding of Yorkshire,12946,1.257831066241593,35.51976190476191,35,NA,1.3288935539282976
2015,East Sussex,21755,0.9580636156098613,23.86924882629108,71,NA,0.8869319268913838
2015,Enfield,12522,1.1336775321379737,59.580534670008355,19,NA,2.0147183415257737
2015,Essex,64587,1.1031442876439077,31.90641755904914,209,NA,0.9967514016804186
2015,Falkirk,2155,0.994592295758455,27.589285714285715,7,NA,0.7777725721395767
2015,Fife,6043,0.9928687902535465,19.84546485260771,28,NA,1.22253273538913
2015,Flintshire,7501,1.041551404727165,40.674310776942356,19,NA,0.8837070868945075
2015,Gateshead,14856,0.7152942506489588,37.99375,40,NA,0.7576763379190347
2015,Gloucestershire,30642,1.1484983784376213,30.17608669108669,65,NA,1.106113087613276
2015,Greenwich,31243,1.164472207135725,58.45924775707385,23,NA,1.594076493712422
2015,Gwynedd,1739,1.3399887488529045,30.393333333333334,10,NA,1.0732466480210718
2015,Hackney,173826,0.8887833201915001,1010.622039072039,13,NA,1.0685984518258487
2015,Halton,5749,1.0720181327400233,37.599074074074075,12,NA,1.1565561698765188
2015,Hammersmith and Fulham,91848,1.330830092063875,785.8862599206349,16,NA,1.938618657242827
2015,Hampshire,113446,0.9452093723975552,51.315177075855466,199,NA,0.8738041624203527
2015,Haringey,36370,1.159831422012286,212.12727272727273,11,NA,1.1981125009499491
2015,Harrow,6348,0.9539888334774218,45.144444444444446,10,NA,0.7357831621666406
2015,Hartlepool,4689,0.819516911737622,35.99490740740741,12,NA,0.8341878395105767
2015,Havering,9128,1.1303097429171238,32.966010378510376,26,NA,1.6651001377467567
2015,"Herefordshire, County of",6751,1.2023717843529333,31.79850427350427,13,NA,1.0236973312423354
2015,Hertfordshire,57082,1.0511299876750764,35.1403324131585,138,NA,1.0521158193286855
2015,Highland,6259,1.044446593654472,19.643951833607005,29,NA,1.3462989739393538
2015,Hillingdon,22935,1.0839391703538397,62.921384479717815,36,NA,1.1996310359330242
2015,Hounslow,50525,1.3442873332820648,159.80479129923575,27,NA,2.512441467959758
2015,Inverclyde,1141,1.015149647138623,16.488425925925927,6,NA,1.2213196193821065
2015,Isle of Anglesey,1385,1.2341464364402217,29.325,8,NA,1.8701795169716395
2015,Isle of Wight,5529,1.1369448286245172,43.868611111111115,10,NA,1.0770874883366637
2015,Islington,278354,0.9280719833358043,1338.5555555555557,10,NA,1.0670101162968704
2015,Kensington and Chelsea,185484,1.3311716811646397,836.7760461760462,22,NA,1.6160234761018177
2015,Kent,52948,1.0593566386367217,28.24392410385788,151,NA,1.0218957867949219
2015,"Kingston upon Hull, City of",43679,0.9097853486053374,125.65555555555555,27,NA,0.7858531464375752
2015,Kingston upon Thames,31877,0.983772403018392,143.23065003779288,21,NA,1.193991693717448
2015,Kirklees,6616,0.8576968414373507,19.925,20,NA,0.7963517559458542
2015,Knowsley,6170,0.8683463089339718,20.095681605975724,17,NA,0.9085803099767591
2015,Lambeth,364188,0.9431121462932428,1036.0449652777777,16,NA,1.1982061870682743
2015,Lancashire,58323,1.0868078249192863,39.15886789977699,121,NA,1.09067046402952
2015,Leeds,46370,1.1527441956663118,47.105441400304414,73,NA,1.3304810098278361
2015,Leicester,37402,1.1270410719481723,125.3634024577573,31,NA,1.2330638751487841
2015,Leicestershire,37958,1.0346893231852732,45.420495193382514,71,NA,1.0111893938921708
2015,Lewisham,83759,0.9325114493990176,232.9999582289056,19,NA,1.206968668646912
2015,Lincolnshire,24254,0.8903645762862707,44.576402116402114,60,NA,0.8005403120941711
2015,Liverpool,39860,1.055125337841266,58.219919078742606,51,NA,1.3506197620323763
2015,Luton,5474,1.0201930791775138,28.939616402116403,18,NA,1.1915209796505106
2015,Manchester,88992,1.0337619341887228,114.01608382936509,32,NA,1.0830667522960342
2015,Medway,7981,0.7054617389463483,17.802222222222223,20,NA,0.8251692307971897
2015,Merthyr Tydfil,443,0.9158966228000635,7.22,5,NA,0.6756929556398665
2015,Merton,22397,1.1138924803279888,148.18715728715728,11,NA,1.4770688028728596
2015,Middlesbrough,10082,1.0162748257426537,28.25722789115646,28,NA,1.0782945686504812
2015,Midlothian,3156,0.8851820284132808,32.886243386243386,6,NA,1.2692698364695465
2015,Milton Keynes,16924,1.0730908646173387,55.27920634920635,35,NA,1.0834450691142952
2015,Monmouthshire,2650,1.0737300256413287,27.23076923076923,13,NA,1.0171280359348527
2015,Moray,1027,0.7330203369612237,9.785997732426305,7,NA,0.7165886187945333
2015,Neath Port Talbot,4774,1.2084210061389644,53.01111111111111,9,NA,0.93243411902473
2015,Newcastle upon Tyne,24844,0.8536778883002398,56.91544715447154,41,NA,0.750159756960755
2015,Newham,31439,1.057796802832234,146.8308201058201,21,NA,1.3020987487403808
2015,Newport,10613,1.0972223902431548,48.529232804232805,21,NA,1.0991072752972963
2015,Norfolk,55363,0.7654919991569588,37.445061327561326,110,NA,0.5916047002589342
2015,North Ayrshire,816,1.115372534977425,8.372222222222222,6,NA,0.9081153329672376
2015,North East Lincolnshire,24823,0.9019306880357846,133.4985380116959,19,NA,0.8970919873366324
2015,North Lincolnshire,6322,1.003353937327051,32.11815476190476,16,NA,0.957368366561288
2015,North Somerset,13679,1.2258954097559187,39.419444444444444,24,NA,1.1972714243771436
2015,North Tyneside,20113,0.9240964867144655,41.725,21,NA,0.8312886174173181
2015,North Yorkshire,18607,1.4612523976006977,24.068029350104823,53,NA,1.4493527868491323
2015,Northamptonshire,30063,0.9564474876616327,23.782655826558265,82,NA,0.7550284805951412
2015,Northumberland,8157,0.9350081934966565,18.77265406162465,34,NA,0.846730939660039
2015,Nottingham,56143,1.110035243961551,165.97768440709618,34,NA,1.1533780098043027
2015,Nottinghamshire,33752,1.1527527705686287,45.45180839002268,70,NA,1.053053852148419
2015,Oldham,7761,0.8500818824733255,32.066161616161615,11,NA,1.058513737300501
2015,Orkney Islands,296,1.165185691501481,9.474074074074073,3,NA,0.595132112579352
2015,Oxfordshire,64052,0.9853308168000166,78.11057142857143,75,NA,0.9844996313073184
2015,Pembrokeshire,1672,1.0019145357520958,12.884848484848485,11,NA,1.3182474707959213
2015,Perth & Kinross,1775,1.120707782950769,13.622649572649573,13,NA,2.213900201780727
2015,Peterborough,25404,1.0574762505629665,51.27991452991453,39,NA,0.9513445050463211
2015,Plymouth,23767,0.9740312470809641,59.58576007326007,26,NA,0.8462944796552194
2015,Poole,26097,0.9804679495383306,127.19126984126984,21,NA,0.7930790052460847
2015,Portsmouth,51079,0.8734794923872441,182.71461988304094,19,NA,0.773254539006564
2015,Powys,1018,1.1633439319245027,9.22063492063492,7,NA,0.6795398176303731
2015,Reading,20971,1.1816069527284896,125.67601010101009,11,NA,1.3369258091379845
2015,Redbridge,16704,0.5289174197276333,57.18194444444444,16,NA,1.2609172761237124
2015,Redcar and Cleveland,5738,1.1782564306258114,45.5078431372549,17,NA,0.9337963947931929
2015,Renfrewshire,2132,1.069215834313558,12.135802469135802,9,NA,1.2006444869340565
2015,"Rhondda, Cynon, Taff",4416,0.9131520729413422,12.149807987711213,31,NA,0.7154156792865738
2015,Richmond upon Thames,63265,1.1002899689342476,336.9076797385621,17,NA,1.6178912831796968
2015,Rochdale,4289,0.98377037192708,18.374603174603173,14,NA,1.2118558733986757
2015,Rotherham,6793,0.9140172593520187,20.95795019157088,29,NA,0.6727444257970024
2015,Rutland,1159,0.516677897574124,31.325000000000003,4,NA,0.2572339176381783
2015,Salford,24802,1.0749785356680297,69.98676470588235,17,NA,1.2184265583722786
2015,Sandwell,11112,1.1247608991602556,25.75858585858586,33,NA,1.200286039666879
2015,Scottish Borders,1904,0.9752341374908432,12.899470899470899,12,NA,1.2863186809205351
2015,Sefton,15153,1.232428225310479,63.99791666666667,16,NA,1.2524989468666863
2015,Sheffield,24438,1.0154460929900024,46.88158212560386,46,NA,0.9307480972436107
2015,Shetland Islands,57,0,1.1222222222222222,2,NA,0
2015,Shropshire,6272,0.9737492264797524,10.422373393801966,21,NA,0.9040262361689145
2015,Slough,8375,1.0404608572790506,92.00357142857143,7,NA,0.9935716141013317
2015,Solihull,11744,1.0391104009800687,39.31666666666667,29,NA,0.8305416783823517
2015,Somerset,22111,0.9413364742235305,31.56016865079365,56,NA,0.8226366069366379
2015,South Ayrshire,2061,1.3301086843022327,21.339197530864197,9,NA,1.7506639083511637
2015,South Gloucestershire,33896,1.0659824811623364,54.71665298303229,29,NA,1.0901713037859084
2015,South Lanarkshire,2509,0.9875929832242051,12.14577380952381,20,NA,2.392158602038078
2015,South Tyneside,7394,0.7438719844694756,50.45343137254902,17,NA,0.6157564281414184
2015,Southampton,30070,1.010383201739254,112.52163561076604,23,NA,0.9576299269174722
2015,Southend-on-Sea,9608,1.0817859789681032,55.49583333333333,12,NA,1.1837745232607686
2015,Southwark,329974,1.0071870259420534,2537.8806122448977,14,NA,1.1086760395217214
2015,St. Helens,9037,1.0368793890704522,51.020261437908495,17,NA,0.9783065716824695
2015,Staffordshire,24177,1.181606526768883,24.72614924757782,77,NA,0.9860042353436921
2015,Stirling,3518,0.7161918734806906,18.043055555555554,8,NA,1.2247808696293325
2015,Stockport,20942,1.0797771067046273,65.33148148148148,24,NA,1.162485194232786
2015,Stockton-on-Tees,8609,0.8904967661721739,22.66704931972789,28,NA,0.7506765297511471
2015,Stoke-on-Trent,8519,0.988454366152838,12.068131868131868,26,NA,0.7453211732759318
2015,Suffolk,35429,0.8337504309968699,29.78549141117634,73,NA,0.7887982077324187
2015,Sunderland,8487,0.9380662922110417,22.246285273368606,36,NA,1.0840535732518495
2015,Surrey,110258,0.9937291786382767,49.8844545957918,172,NA,0.9409898860550022
2015,Sutton,12349,0.8313878141941619,68.03703703703704,15,NA,0.811405446318592
2015,Swansea,7313,0.8717335387965189,15.410288065843622,27,NA,0.7599986713550075
2015,Swindon,21437,1.077395095771327,65.48766666666667,25,NA,0.9120244549548246
2015,Tameside,6926,0.9248950073961231,34.49861111111111,16,NA,1.0790521898476717
2015,Telford and Wrekin,6520,0.9769710120420638,26.26977777777778,25,NA,0.7809931556191179
2015,The Vale of Glamorgan,4263,1.2820854609493537,26.963852813852814,22,NA,1.5877232244938788
2015,Thurrock,7181,0.7159298217166727,20.96431623931624,26,NA,0.5818536631356118
2015,Torbay,4117,0.9199798121748693,29.180555555555557,12,NA,0.7966709925944861
2015,Torfaen,1928,0.7936974621784368,8.233333333333333,15,NA,0.6835227109458578
2015,Tower Hamlets,176450,1.1413523070032605,596.7853174603175,28,NA,1.5377213069571645
2015,Trafford,38501,1.0661373416494704,151.66901709401708,26,NA,1.004308329573775
2015,Wakefield,13057,0.979581157399095,39.12837301587302,28,NA,1.0669938349602408
2015,Walsall,4917,1.017151384525523,20.834305555555556,20,NA,1.034525797489114
2015,Waltham Forest,15246,0.5175304186859547,158.7098484848485,11,NA,0.8063343191880833
2015,Wandsworth,194568,1.055901057443852,900.2176785714286,20,NA,1.1836190909312254
2015,Warrington,16092,0.8721961799787983,71.6138888888889,18,NA,0.8786268870109021
2015,Warwickshire,35015,1.197902867053009,37.142867585630746,76,NA,1.1351659798949025
2015,West Berkshire,5582,0.7767749051815145,20.990079365079364,21,NA,0.8976826750294624
2015,West Cheshire,19824,0.8911258181563719,50.36008403361345,34,NA,0.8187454362529969
2015,West Dunbartonshire,1945,1.4996339412807684,42.7,4,NA,2.360461089956706
2015,West Lothian,2186,1.0002983927593465,23.739285714285714,8,NA,1.1230576519913023
2015,West Sussex,51262,1.0737170844702981,35.84141656662665,119,NA,0.9469739222631196
2015,Westminster,561806,1.1807068857157148,1140.7711853558628,31,NA,1.3413885015517477
2015,Wigan,12585,1.0988887262398632,48.70977443609023,19,NA,0.92608401204148
2015,Wiltshire,15187,1.14094674853592,18.512464387464387,39,NA,1.0609677907838486
2015,Windsor and Maidenhead,17784,1.094645123510799,72.23598412698414,25,NA,0.8901064880215355
2015,Wirral,11568,0.9429837702565579,28.97116402116402,21,NA,0.887501634998714
2015,Wokingham,10625,1.2539782932719636,45.243968253968255,20,NA,1.1998581978988907
2015,Wolverhampton,11005,0.8858065733161733,39.276289682539684,28,NA,0.8217546321501047
2015,Worcestershire,23079,1.043784628015374,23.684022162324048,53,NA,0.9174670992587567
2015,Wrexham,3361,0.8979447533998358,16.56,15,NA,0.7477483760358342
2015,York,49373,1.039860607989942,195.89161706349208,16,NA,1.1430559588622318
2015,NA,12086,1.0264859246927427,26.783949456975773,38,NA,1.3988462832937325
2016,Aberdeen City,8004,1.0409907899657624,35.4570987654321,9,NA,0.904160480023517
2016,Aberdeenshire,2523,0.6946172588245865,9.208333333333334,16,NA,0.6628829029145652
2016,Angus,884,0.562095684030957,5.352469135802469,9,NA,0.8949397366378341
2016,Argyll & Bute,748,0.8321375053517911,6.96984126984127,7,NA,2.197639878870967
2016,Barking and Dagenham,8469,1.0181071461370275,73.26604938271605,9,NA,2.076448787312942
2016,Barnet,20532,0.8902415636267492,55.301944444444445,20,NA,1.045761523043604
2016,Barnsley,5513,0.866460803321859,18.57777777777778,21,NA,0.8099992900772455
2016,Bath and North East Somerset,16761,0.9963116267556429,59.315432098765434,18,NA,0.9849663485744197
2016,Bedford,10706,1.027401656570656,68.81481481481481,15,NA,0.8669093101120581
2016,Bexley,8155,1.18600472704239,33.04222222222222,10,NA,1.3781034189186632
2016,Birmingham,51025,1.1589376216703595,47.228457556935815,115,NA,1.22939300093418
2016,Blackburn with Darwen,1977,1.1530926376590027,26.991666666666667,12,NA,1.1059037635485955
2016,Blackpool,8826,1.053361943659521,62.19074074074074,12,NA,0.9500620901592146
2016,Blaenau Gwent,516,0.9493446096387272,6.577083333333333,8,NA,2.127178361560074
2016,Bolton,15291,1.093244769275834,35.73155555555555,25,NA,0.9148587031028292
2016,Bournemouth,20514,0.8963384949208221,149.78948412698412,14,NA,0.7624687930691404
2016,Bracknell Forest,6475,1.0611484295547235,38.177976190476194,14,NA,1.0099542258977645
2016,Bradford,16863,0.9910262697813154,30.3994301994302,39,NA,1.0707038988622049
2016,Brent,25554,1.4559179383047065,92.24558531746032,16,NA,1.6598259859746642
2016,Bridgend,4464,0.9461748507012351,31.874269005847953,19,NA,0.735569379384836
2016,Brighton and Hove,51797,1.0416889293068845,265.4957818930041,27,NA,1.0882413186389077
2016,"Bristol, City of",115922,1.1123291202508256,214.03819444444443,40,NA,1.1985900116932766
2016,Bromley,16056,1.1096272879570281,66.2795267489712,27,NA,1.404820298254759
2016,Buckinghamshire,20172,0.864318604099025,26.326587301587303,57,NA,0.846254714667982
2016,Bury,9795,1.0904562793147634,73.61407407407407,15,NA,1.123930400207263
2016,Caerphilly,4053,0.9517739260205336,14.057491582491583,33,NA,1.3271720033741292
2016,Calderdale,5107,1.4063156140013258,27.905982905982906,13,NA,1.5795799146725575
2016,Cambridgeshire,84122,0.8562414865283895,126.00144649257552,62,NA,0.6682852790321946
2016,Camden,243640,1.0640339769335123,271.73214285714283,7,NA,1.193056221146404
2016,Cardiff,44599,1.1454402266093082,68.19600928421683,53,NA,1.3774373785763643
2016,Carmarthenshire,1950,0.7158226526933377,9.701996527777778,32,NA,0.7210526062012168
2016,Central Bedfordshire,8092,0.8264182397614979,33.003571428571426,28,NA,0.8444570110866673
2016,Ceredigion,461,0.67921566272812,8.247619047619047,7,NA,0.7722940499011998
2016,City of Edinburgh,25729,0.8414773360221215,96.06166666666667,15,NA,0.9554405602159457
2016,City of London,288605,1.2324490567324111,6450.494047619048,4,NA,1.8599018526379025
2016,Clackmannanshire,1064,0.8992939020453706,28.271296296296295,3,NA,0.6223017598522814
2016,Comhairle nan Eilean Siar,295,0.7309523809523809,9,4,NA,NA
2016,Conwy,1968,0.5869441428138142,19.75970695970696,13,NA,1.0473158699213843
2016,Cornwall excluding Isles of Scilly,9445,0.8496850641871311,13.92375,40,NA,0.7129028671716097
2016,Coventry,27438,1.067647094708234,67.54675324675324,44,NA,1.051073504893771
2016,Croydon,20504,1.2340338790571306,71.6957251082251,22,NA,1.4147630076395135
2016,Cumbria,19538,0.8591115869654252,42.099583333333335,40,NA,0.8931133269622883
2016,Darlington,6627,0.9788854130438996,55.160000000000004,10,NA,1.1933135175708705
2016,Denbighshire,1983,0.766374507579314,11.222592592592592,15,NA,1.11785032316413
2016,Derby,24609,0.9662007047793796,60.96935864435864,37,NA,0.9389526116833613
2016,Derbyshire,32013,0.9244046558465251,32.28250566893424,70,NA,0.8669155493989765
2016,Devon,20590,0.814659770714603,28.36537037037037,45,NA,0.70865677064638255
2016,Doncaster,13809,0.8886429549126702,40.01166666666666,30,NA,0.7379760392559372
2016,Dorset,17830,0.7719725368437788,24.645954106280193,46,NA,0.6874140078265112
2016,Dudley,9767,0.9710996661369633,30.61010101010101,33,NA,0.9258897124820276
2016,Dumfries & Galloway,2181,0.865259127211616,11.878458049886621,14,NA,1.2175096214275998
2016,Dundee City,4828,0.8292900724278868,40.65555555555556,3,NA,1.0000983467255236
2016,Durham,10753,0.9147508917620265,20.198373983739838,41,NA,0.798866431999303
2016,Ealing,35414,1.1751511760113602,107.06213450292398,19,NA,1.7825790844782656
2016,East Ayrshire,665,0.5285494580607363,4.826360544217687,7,NA,0.7533692559009466
2016,East Cheshire,15960,0.9852610264528036,39.77068452380952,32,NA,0.9497166650065697
2016,East Dunbartonshire,1369,1.1932151126611863,20.65,4,NA,2.2488022372854672
2016,East Lothian,1447,0.7312463985517318,13.43510101010101,11,NA,2.1642291199929033
2016,East Renfrewshire,1348,1.281943089919028,24.924444444444443,5,NA,2.1756696148054426
2016,East Riding of Yorkshire,12946,0.8389497522329442,40.19402356902357,33,NA,0.8863470999673709
